FRA;2016;TCC6706;C130661;221;10000000;36.000;3.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;EUR;20160522;;;
FRA;2016;TCC6603;C120250;421;10000000;45.000;3.750;45.000;45.000;45.000;45.000;45.000;45.000;45.000;45.000;45.000;45.000;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;3487.50;EUR;20160522;;;
FRA;2016;TCC6603;C009960;700;10000000;3.067;0.256;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;EUR;20160522;;;
FRA;2016;TCC6603;C051694;700;10000000;19.167;1.597;19.167;19.167;19.167;19.167;19.167;19.167;19.167;19.167;19.167;19.167;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;1485.42;EUR;20160522;;;
FRA;2016;TCC6603;C110100;700;10000000;24.150;2.013;24.150;24.150;24.150;24.150;24.150;24.150;24.150;24.150;24.150;24.150;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;1871.63;EUR;20160522;;;
FRA;2016;TCC6603;C060060;700;10000000;6.133;0.511;6.133;6.133;6.133;6.133;6.133;6.133;6.133;6.133;6.133;6.133;475.33;475.33;475.33;475.33;475.33;475.33;475.33;475.33;475.33;475.33;475.33;475.33;EUR;20160522;;;
FRA;2016;TCC6603;C060560;700;10000000;3.067;0.256;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;EUR;20160522;;;
FRA;2016;TCC6603;C070010;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C070370;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C070371;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C070372;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C070373;700;10000000;3.833;0.319;3.833;3.833;3.833;3.833;3.833;3.833;3.833;3.833;3.833;3.833;297.08;297.08;297.08;297.08;297.08;297.08;297.08;297.08;297.08;297.08;297.08;297.08;EUR;20160522;;;
FRA;2016;TCC6603;C080610;700;10000000;4.600;0.383;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;EUR;20160522;;;
FRA;2016;TCC6603;C100641;521;10000000;155.250;12.938;155.250;155.250;155.250;155.250;155.250;155.250;155.250;155.250;155.250;155.250;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;12031.88;EUR;20160522;;;
FRA;2016;TCC6603;C100642;521;10000000;178.200;14.850;178.200;178.200;178.200;178.200;178.200;178.200;178.200;178.200;178.200;178.200;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;13810.50;EUR;20160522;;;
FRA;2016;TCC6706;C100643;521;10000000;274.253;22.854;274.253;274.253;274.253;274.253;274.253;274.253;274.253;274.253;274.253;274.253;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;21254.57;EUR;20160522;;;
FRA;2016;TCC6603;C110250;521;10000000;35.550;2.963;35.550;35.550;35.550;35.550;35.550;35.550;35.550;35.550;35.550;35.550;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;2755.13;EUR;20160522;;;
FRA;2016;TCC6603;C110253;421;10000000;60.525;5.044;60.525;60.525;60.525;60.525;60.525;60.525;60.525;60.525;60.525;60.525;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;4690.69;EUR;20160522;;;
FRA;2016;TCC6603;C110254;421;10000000;15.000;1.250;15.000;15.000;15.000;15.000;15.000;15.000;15.000;15.000;15.000;15.000;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;1162.50;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PVW000;221;10000000;10.125;0.844;10.125;10.125;10.125;10.125;10.125;10.125;10.125;10.125;10.125;10.125;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PVW001;221;10000000;10.125;0.844;10.125;10.125;10.125;10.125;10.125;10.125;10.125;10.125;10.125;10.125;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;784.69;EUR;20160522;;;
FRA;2016;TCC6603;C120800;221;10000000;64.800;5.400;64.800;64.800;64.800;64.800;64.800;64.800;64.800;64.800;64.800;64.800;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;5022.00;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PVW002;221;10000000;18.000;1.500;18.000;18.000;18.000;18.000;18.000;18.000;18.000;18.000;18.000;18.000;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;1395.00;EUR;20160522;;;
FRA;2016;TCC6603;C130180;221;10000000;123.375;10.281;123.375;123.375;123.375;123.375;123.375;123.375;123.375;123.375;123.375;123.375;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;9561.56;EUR;20160522;;;
FRA;2016;TCC6603;C130370;221;10000000;123.525;10.294;123.525;123.525;123.525;123.525;123.525;123.525;123.525;123.525;123.525;123.525;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;9573.19;EUR;20160522;;;
FRA;2016;TCC6603;C130300;321;10000000;162.000;13.500;162.000;162.000;162.000;162.000;162.000;162.000;162.000;162.000;162.000;162.000;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;EUR;20160522;;;
FRA;2016;TCC6603;C130080;221;10000000;162.000;13.500;162.000;162.000;162.000;162.000;162.000;162.000;162.000;162.000;162.000;162.000;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;12555.00;EUR;20160522;;;
FRA;2016;TCC6603;C070374;700;10000000;11.500;0.958;11.500;11.500;11.500;11.500;11.500;11.500;11.500;11.500;11.500;11.500;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;EUR;20160522;;;
FRA;2016;TCC6706;ZB14PVW003;221;10000000;36.000;3.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;36.000;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;2790.00;EUR;20160522;;;
FRA;2016;TCC6706;ZB14PVW004;221;10000000;121.800;10.150;121.800;121.800;121.800;121.800;121.800;121.800;121.800;121.800;121.800;121.800;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;9439.50;EUR;20160522;;;
FRA;2016;TCC6706;C120801;221;10000000;48.000;4.000;48.000;48.000;48.000;48.000;48.000;48.000;48.000;48.000;48.000;48.000;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;3720.00;EUR;20160522;;;
FRA;2016;TCC6706;C120842;221;10000000;3.000;0.250;3.000;3.000;3.000;3.000;3.000;3.000;3.000;3.000;3.000;3.000;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;EUR;20160522;;;
FRA;2016;TCC6603;C031023;421;10000000;16.667;1.389;16.667;16.667;16.667;16.667;16.667;16.667;16.667;16.667;16.667;16.667;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;1291.67;EUR;20160522;;;
FRA;2016;TCC6603;C041180;700;10000000;3.067;0.256;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;EUR;20160522;;;
FRA;2016;TCC6603;C041190;700;10000000;2.300;0.192;2.300;2.300;2.300;2.300;2.300;2.300;2.300;2.300;2.300;2.300;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;EUR;20160522;;;
FRA;2016;TCC6603;C041198;521;10000000;0.167;0.014;0.167;0.167;0.167;0.167;0.167;0.167;0.167;0.167;0.167;0.167;12.92;12.92;12.92;12.92;12.92;12.92;12.92;12.92;12.92;12.92;12.92;12.92;EUR;20160522;;;
FRA;2016;TCC6603;C060401;700;10000000;2.300;0.192;2.300;2.300;2.300;2.300;2.300;2.300;2.300;2.300;2.300;2.300;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;178.25;EUR;20160522;;;
FRA;2016;TCC6603;C070341;700;10000000;4.600;0.383;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;EUR;20160522;;;
FRA;2016;TCC6603;C070342;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C080290;700;10000000;4.600;0.383;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;EUR;20160522;;;
FRA;2016;TCC6603;C080298;521;10000000;2.917;0.243;2.917;2.917;2.917;2.917;2.917;2.917;2.917;2.917;2.917;2.917;226.04;226.04;226.04;226.04;226.04;226.04;226.04;226.04;226.04;226.04;226.04;226.04;EUR;20160522;;;
FRA;2016;TCC6603;C080299;521;10000000;3.250;0.271;3.250;3.250;3.250;3.250;3.250;3.250;3.250;3.250;3.250;3.250;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;EUR;20160522;;;
FRA;2016;TCC6603;C090101;700;10000000;5.367;0.447;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;EUR;20160522;;;
FRA;2016;TCC6603;C090102;700;10000000;5.367;0.447;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;EUR;20160522;;;
FRA;2016;TCC6603;C090105;700;10000000;7.667;0.639;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;EUR;20160522;;;
FRA;2016;TCC6603;C090106;621;10000000;0.833;0.069;0.833;0.833;0.833;0.833;0.833;0.833;0.833;0.833;0.833;0.833;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;EUR;20160522;;;
FRA;2016;TCC6603;C090399;521;10000000;1.667;0.139;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;EUR;20160522;;;
FRA;2016;TCC6603;C120810;321;10000000;29.167;2.431;29.167;29.167;29.167;29.167;29.167;29.167;29.167;29.167;29.167;29.167;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;2260.42;EUR;20160522;;;
FRA;2016;TCC6603;C130630;102;10000000;12.500;1.042;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PCA000;102;10000000;12.500;1.042;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;EUR;20160522;;;
FRA;2016;TCC6603;C130740;102;10000000;8.333;0.694;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PCA001;102;10000000;4.167;0.347;4.167;4.167;4.167;4.167;4.167;4.167;4.167;4.167;4.167;4.167;322.92;322.92;322.92;322.92;322.92;322.92;322.92;322.92;322.92;322.92;322.92;322.92;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PCA002;102;10000000;26.667;2.222;26.667;26.667;26.667;26.667;26.667;26.667;26.667;26.667;26.667;26.667;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;2066.67;EUR;20160522;;;
FRA;2016;TCC6603;C130630;221;10000000;12.500;1.042;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;EUR;20160522;;;
FRA;2016;TCC6603;ZB14PCA000;221;10000000;12.500;1.042;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;EUR;20160522;;;
FRA;2016;TCC6603;C130740;221;10000000;12.500;1.042;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;EUR;20160522;;;
FRA;2016;TCC6603;C130060;221;10000000;13.333;1.111;13.333;13.333;13.333;13.333;13.333;13.333;13.333;13.333;13.333;13.333;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;1033.33;EUR;20160522;;;
FRA;2016;TCC6706;ZB14PCA003;221;10000000;20.000;1.667;20.000;20.000;20.000;20.000;20.000;20.000;20.000;20.000;20.000;20.000;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;1550.00;EUR;20160522;;;
FRA;2016;TCC6603;C051080;700;10000000;3.067;0.256;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;3.067;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;237.67;EUR;20160522;;;
FRA;2016;TCC6603;C051160;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C080261;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C090211;700;10000000;4.600;0.383;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;EUR;20160522;;;
FRA;2016;TCC6603;C090213;621;10000000;1.667;0.139;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;EUR;20160522;;;
FRA;2016;TCC6603;C100410;621;10000000;1.667;0.139;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;EUR;20160522;;;
FRA;2016;TCC6603;C100410;700;10000000;4.600;0.383;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;4.600;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;356.50;EUR;20160522;;;
FRA;2016;TCC6603;C110011;521;10000000;3.250;0.271;3.250;3.250;3.250;3.250;3.250;3.250;3.250;3.250;3.250;3.250;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;251.88;EUR;20160522;;;
FRA;2016;TCC6603;C110012;421;10000000;3.000;0.250;3.000;3.000;3.000;3.000;3.000;3.000;3.000;3.000;3.000;3.000;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;232.50;EUR;20160522;;;
FRA;2016;TCC6603;C110013;321;10000000;5.167;0.431;5.167;5.167;5.167;5.167;5.167;5.167;5.167;5.167;5.167;5.167;400.42;400.42;400.42;400.42;400.42;400.42;400.42;400.42;400.42;400.42;400.42;400.42;EUR;20160522;;;
FRA;2016;TCC6603;C110014;321;10000000;4.500;0.375;4.500;4.500;4.500;4.500;4.500;4.500;4.500;4.500;4.500;4.500;348.75;348.75;348.75;348.75;348.75;348.75;348.75;348.75;348.75;348.75;348.75;348.75;EUR;20160522;;;
FRA;2016;TCC6603;C110015;321;10000000;7.583;0.632;7.583;7.583;7.583;7.583;7.583;7.583;7.583;7.583;7.583;7.583;587.71;587.71;587.71;587.71;587.71;587.71;587.71;587.71;587.71;587.71;587.71;587.71;EUR;20160522;;;
FRA;2016;TCC6603;C120600;321;10000000;8.333;0.694;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;645.83;EUR;20160522;;;
FRA;2016;TCC6603;ZB14RND000;102;10000000;1.667;0.139;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;EUR;20160522;;;
FRA;2016;TCC6603;C130590;221;10000000;12.500;1.042;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;12.500;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;968.75;EUR;20160522;;;
FRA;2016;TCC6603;ZB14RND002;102;10000000;1.667;0.139;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;EUR;20160522;;;
FRA;2016;TCC6603;C110016;321;10000000;11.667;0.972;11.667;11.667;11.667;11.667;11.667;11.667;11.667;11.667;11.667;11.667;904.17;904.17;904.17;904.17;904.17;904.17;904.17;904.17;904.17;904.17;904.17;904.17;EUR;20160522;;;
FRA;2016;TCC6603;C100411;321;10000000;6.667;0.556;6.667;6.667;6.667;6.667;6.667;6.667;6.667;6.667;6.667;6.667;516.67;516.67;516.67;516.67;516.67;516.67;516.67;516.67;516.67;516.67;516.67;516.67;EUR;20160522;;;
FRA;2016;TCC6603;C080540;700;10000000;1.533;0.128;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;1.533;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;118.83;EUR;20160522;;;
FRA;2016;TCC6603;C130020;700;10000000;7.667;0.639;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;EUR;20160522;;;
FRA;2016;TCC6706;ZB14RND003;221;10000000;111.111;9.259;111.111;111.111;111.111;111.111;111.111;111.111;111.111;111.111;111.111;111.111;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;8611.11;EUR;20160522;;;
FRA;2016;TCC6603;C130580;221;10000000;55.555;4.630;55.555;55.555;55.555;55.555;55.555;55.555;55.555;55.555;55.555;55.555;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;EUR;20160522;;;
FRA;2016;TCC6603;ZB14RND004;221;10000000;55.555;4.630;55.555;55.555;55.555;55.555;55.555;55.555;55.555;55.555;55.555;55.555;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;4305.56;EUR;20160522;;;
FRA;2016;TCC6603;C070290;700;10000000;15.333;1.278;15.333;15.333;15.333;15.333;15.333;15.333;15.333;15.333;15.333;15.333;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;1188.33;EUR;20160522;;;
FRA;2016;TCC6603;C100220;700;10000000;2.683;0.224;2.683;2.683;2.683;2.683;2.683;2.683;2.683;2.683;2.683;2.683;207.96;207.96;207.96;207.96;207.96;207.96;207.96;207.96;207.96;207.96;207.96;207.96;EUR;20160522;;;
FRA;2016;TCC6706;C110296;321;10000000;33.750;2.813;33.750;33.750;33.750;33.750;33.750;33.750;33.750;33.750;33.750;33.750;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;2615.63;EUR;20160522;;;
FRA;2016;TCC6706;C110571;421;10000000;27.000;2.250;27.000;27.000;27.000;27.000;27.000;27.000;27.000;27.000;27.000;27.000;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;EUR;20160522;;;
FRA;2016;TCC6706;C120441;421;10000000;27.000;2.250;27.000;27.000;27.000;27.000;27.000;27.000;27.000;27.000;27.000;27.000;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;2092.50;EUR;20160522;;;
FRA;2016;TCC6706;C120481;421;10000000;20.250;1.688;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;1569.38;EUR;20160522;;;12527
FRA;2016;TCC6603;C120240;700;10000000;7.667;0.639;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;7.667;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;594.17;EUR;20160522;;;
FRA;2016;TCC6706;C120721;421;10000000;6.750;0.563;6.750;6.750;6.750;6.750;6.750;6.750;6.750;6.750;6.750;6.750;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;EUR;20160522;;;15403
FRA;2016;TCC6706;ZB14NAO000;421;10000000;6.750;0.563;6.750;6.750;6.750;6.750;6.750;6.750;6.750;6.750;6.750;6.750;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;523.13;EUR;20160522;;;7453
FRA;2016;TCC6706;ZB14BD000;221;10000000;74.102;6.175;74.102;74.102;74.102;74.102;74.102;74.102;74.102;74.102;74.102;74.102;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;5742.89;EUR;20160522;;;11143
FRA;2016;TCC6603;ZB14BD001;221;10000000;37.009;3.084;37.009;37.009;37.009;37.009;37.009;37.009;37.009;37.009;37.009;37.009;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;2868.22;EUR;20160522;;;
FRA;2016;TCC6603;ZB14BD002;221;10000000;83.333;6.944;83.333;83.333;83.333;83.333;83.333;83.333;83.333;83.333;83.333;83.333;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;6458.33;EUR;20160522;;;
FRA;2016;TCC6706;C110780;701;10000000;32.200;2.683;32.200;32.200;32.200;32.200;32.200;32.200;32.200;32.200;32.200;32.200;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;2495.50;EUR;20160522;;;46526
FRA;2016;TCC6706;C110780;700;10000000;5.367;0.447;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;5.367;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;415.92;EUR;20160522;;;
FRA;2016;TCC6604;C070200;700;10000000;11.500;0.958;11.500;11.500;11.500;11.500;11.500;11.500;11.500;11.500;11.500;11.500;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;891.25;EUR;20160522;;;
FRA;2016;TCC6604;C120040;421;10000000;71.983;5.999;71.983;71.983;71.983;71.983;71.983;71.983;71.983;71.983;71.983;71.983;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;5578.71;EUR;20160522;;;
FRA;2016;TCC6604;C120750;321;10000000;64.517;5.376;64.517;64.517;64.517;64.517;64.517;64.517;64.517;64.517;64.517;64.517;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;5000.04;EUR;20160522;;;
FRA;2016;TCC6604;ZB14BMW000;102;10000000;1.667;0.139;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;1.667;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;129.17;EUR;20160522;;;
FRA;2016;TCC6604;ZB14BMW001;102;10000000;0.833;0.069;0.833;0.833;0.833;0.833;0.833;0.833;0.833;0.833;0.833;0.833;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;64.58;EUR;20160522;;;
FRA;2016;TCC6604;C130040;221;10000000;60.000;5.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;4650.00;EUR;20160522;;;
FRA;2016;TCC6604;ZB14BMW000;221;10000000;1.500;0.125;1.500;1.500;1.500;1.500;1.500;1.500;1.500;1.500;1.500;1.500;116.25;116.25;116.25;116.25;116.25;116.25;116.25;116.25;116.25;116.25;116.25;116.25;EUR;20160522;;;
FRA;2016;TCC6604;C051440;700;10000000;2.147;0.179;2.147;2.147;2.147;2.147;2.147;2.147;2.147;2.147;2.147;2.147;166.37;166.37;166.37;166.37;166.37;166.37;166.37;166.37;166.37;166.37;166.37;166.37;EUR;20160522;;;
