BRA;2019;5;CUR6100;C0603610.00;;;2012;;301.80;BRL;20190513
BRA;2019;5;CUR6100;C0800420.00;;;2012;;570.90;BRL;20190513
BRA;2019;5;CUR6100;C1206900.00;;;2012;;-1258.12;BRL;20190513
BRA;2019;5;CUR6100;C1301800.00;;;2012;;340.24;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;27744.37;BRL;20190513
BRA;2019;5;CUR6100;C1306910.00;;;2012;;446.45;BRL;20190513
BRA;2019;5;CUR6100;C1401700.00;;;2012;;864.58;BRL;20190513
BRA;2019;5;CUR6100;C1401740.00;;;2012;;6358.19;BRL;20190513
BRA;2019;5;CUR6100;C1404120.00;;;2012;;5498.41;BRL;20190513
BRA;2019;5;CUR6100;C1404300.00;;;2012;;1877.42;BRL;20190513
BRA;2019;5;CUR6100;C1404810.00;;;2012;;112.61;BRL;20190513
BRA;2019;5;CUR6100;C1405400.00;;;2012;;150.90;BRL;20190513
BRA;2019;5;CUR6100;C1506300.00;;;2012;;-11747.38;BRL;20190513
BRA;2019;5;CUR6100;C1613200.00;;;2012;;581.80;BRL;20190513
BRA;2019;5;CUR6100;C1301830.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C0010610.00;;;2012;;729.44;BRL;20190513
BRA;2019;5;CUR6200;C0603610.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C0800430.00;;;2012;;421.44;BRL;20190513
BRA;2019;5;CUR6200;C1206900.00;;;2012;;-821.19;BRL;20190513
BRA;2019;5;CUR6200;C1301800.00;;;2012;;167.56;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;2677.50;BRL;20190513
BRA;2019;5;CUR6200;C1306910.00;;;2012;;206.79;BRL;20190513
BRA;2019;5;CUR6200;C1401740.00;;;2012;;7819.88;BRL;20190513
BRA;2019;5;CUR6200;C1404120.00;;;2012;;999.25;BRL;20190513
BRA;2019;5;CUR6200;C1404300.00;;;2012;;-219.26;BRL;20190513
BRA;2019;5;CUR6200;C1301830.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6500;C0603610.00;;;2012;;178.90;BRL;20190513
BRA;2019;5;CUR6500;C1301800.00;;;2012;;263.47;BRL;20190513
BRA;2019;5;CUR6500;C1301810.00;;;2012;;6684.94;BRL;20190513
BRA;2019;5;CUR6500;C1501400.00;;;2012;;205.90;BRL;20190513
BRA;2019;5;CUR6500;C1301830.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C0010610.00;;;2012;;895.55;BRL;20190513
BRA;2019;5;CUR6600;C1206900.00;;;2012;;-49.33;BRL;20190513
BRA;2019;5;CUR6600;C1301810.00;;;2012;;491.55;BRL;20190513
BRA;2019;5;CUR6600;C1401740.00;;;2012;;1648.54;BRL;20190513
BRA;2019;5;CUR6600;C1404120.00;;;2012;;-1501.14;BRL;20190513
BRA;2019;5;CUR6600;C1404300.00;;;2012;;6035.05;BRL;20190513
BRA;2019;5;CUR6600;C1507100.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C1608910.00;;;2012;;21.80;BRL;20190513
BRA;2019;5;CUR6600;C1802200.00;;;2012;;1496.98;BRL;20190513
BRA;2019;5;CUR6600;C1708700.00;;;2012;;346.90;BRL;20190513
BRA;2019;5;CUR6100;C0010610.00;;;2012;;88.08;BRL;20190513
BRA;2019;5;CUR6100;C1301800.00;;;2012;;1298.01;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;2751.38;BRL;20190513
BRA;2019;5;CUR6100;C1401610.00;;;2012;;160.71;BRL;20190513
BRA;2019;5;CUR6100;C1404120.00;;;2012;;368.51;BRL;20190513
BRA;2019;5;CUR6100;C1404300.00;;;2012;;108.92;BRL;20190513
BRA;2019;5;CUR6200;C0010610.00;;;2012;;223.54;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;384.91;BRL;20190513
BRA;2019;5;CUR6200;C1404120.00;;;2012;;97.00;BRL;20190513
BRA;2019;5;CUR6500;C1301800.00;;;2012;;1830.01;BRL;20190513
BRA;2019;5;CUR6600;C1802200.00;;;2012;;40.35;BRL;20190513
BRA;2019;5;CUR6100;C1206900.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6100;C1301800.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;-108.89;BRL;20190513
BRA;2019;5;CUR6100;C1306910.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6100;C1404120.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6100;C1404300.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6100;C1613200.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C0010610.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C0800430.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C1206900.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C1301800.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6200;C1404120.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6500;C0603610.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6500;C1301810.00;;;2012;;-206.88;BRL;20190513
BRA;2019;5;CUR6600;C1404120.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C1608910.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C1802200.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;456709.74;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;250786.34;BRL;20190513
BRA;2019;5;CUR6500;C1301810.00;;;2012;;757336.07;BRL;20190513
BRA;2019;5;CUR6500;C1802200.00;;;2012;;14086.76;BRL;20190513
BRA;2019;5;CUR6600;C0510830.00;;;2012;;-3050.69;BRL;20190513
BRA;2019;5;CUR6600;C0902120.00;;;2012;;8135.46;BRL;20190513
BRA;2019;5;CUR6600;C1206020.00;;;2012;;-1887.49;BRL;20190513
BRA;2019;5;CUR6600;C1206900.00;;;2012;;52417.11;BRL;20190513
BRA;2019;5;CUR6600;C1301810.00;;;2012;;246492.28;BRL;20190513
BRA;2019;5;CUR6600;C1306910.00;;;2012;;-235.98;BRL;20190513
BRA;2019;5;CUR6600;C1404120.00;;;2012;;379956.47;BRL;20190513
BRA;2019;5;CUR6600;C1404300.00;;;2012;;6087.12;BRL;20190513
BRA;2019;5;CUR6600;C1613200.00;;;2012;;13163.74;BRL;20190513
BRA;2019;5;CUR6600;C1404100.00;;;2012;;325391.69;BRL;20190513
